Site_id	Site_name	Dates	Times	An_agency	CL	Na	SO4	CR	NO3+NO2	O-PO4 as P	NH3	TOC	NI	MO	PB	CU	CO	CD	BE	AS	F	HG	AL	SB	AG	BA	MN	ZN	SE	U	Spec. Cond.	Temp	pH
433432112560801	CPP 2	10/15/2002	1307	80020	13.23	7.31376		E6.07456	1.005	E.017	<.04																				399	12.2	7.73
433432112560801	CPP 2	7/23/2003	1350	80020	14.9	7.9549		7.5031	0.89	E.017	<.04																				401	13.2	7.72
433432112560801	CPP 2	10/21/2004	925	80020	13.752	8.015		7.996	0.816	0.02	<.04																				380	12.2	7.93
433432112560801	CPP 2	10/11/2005	1120	80020	13.576	7.831		6.752	0.859	E.016	<.04																				386	12	7.44
433432112560801	CPP 2	10/18/2006	946	80020	12.373	7.47		5.16	0.818	0.02444	<.02																				377	12.2	7.83
433432112560801	CPP 2	10/22/2007	1142	80020	13.249	8.139		5.496	0.807	0.04187	<.02																				383	13.1	7.75
433432112560801	CPP 2	10/14/2008	1212	80020	13.61	7.953		4.584	0.8527	0.02734	<.02																				365	13.7	8.14
433432112560801	CPP 2	10/21/2009	1514	80020	12.964	7.72		5.574	0.802	0.02479	<.02																				376	12.9	7.61
433432112560801	CPP 2	10/12/2010	956	80020	12.781	8.198		5.88	0.805	0.06439	<.010																				368	12.5	7.56
433432112560801	CPP 2	12/8/2011	1006	80020	12.174	7.892		5.445	0.82513	0.02531	<.010																				368	12	7.9
433432112560801	CPP 2	10/9/2012	915	80020	11.535	8.217		5.547	0.73171	0.02616	<.010																				366	12	7.42
433459112572601	CWP 1	11/1/1989	1441	80020	27																										1035	19.8	7.82
433459112572601	CWP 1	3/22/1990	1000	80020	8.7																										437	17	7.97
433459112572601	CWP 1	10/3/1990	1445	80020	28		320	7													<.1										960	22	7.89
433459112572601	CWP 1	4/17/1991	1530	80020	14			3																							515	16.5	7.96
433459112572601	CWP 1	9/29/1992	1200	80020	11			<1																							372	18	7.99
433459112572601	CWP 1	5/5/1993	1455	80020	12			3																							421	13.5	8.16
433459112572601	CWP 1	10/14/1993	1020	80020	11			3																							426	16	7.79
433459112572601	CWP 1	7/19/1994	1420	80020	11			2.6																							414	18.5	8.02
433459112572601	CWP 1	7/13/1995	1425	80020	23		310	<5																							937	20.7	7.88
433459112572601	CWP 1	7/23/1996	934	80020	27		340	<5																							976	21.5	8.1
433459112572601	CWP 1	7/15/1997	830	80020	25.565		323.22	5.067																							955	21.9	8.08
433459112572601	CWP 1	7/23/1998	1146	80020	13.32		82.393	<14																							523	21.6	8.2
433459112572601	CWP 1	6/30/1999	1005	80020	25.5		331.61	<14																							962	18.2	7.99
433459112572601	CWP 1	7/17/2000	920	80020	30.91		418.85	<14																							1110	21.6	7.83
433459112572601	CWP 1	7/26/2001	820	80020	9.93		30.51	<10																							418	17.6	7.44
433459112572601	CWP 1	7/22/2002	1030	80020	28.72		366.54	<10																							1020	19.7	7.78
433459112572601	CWP 1	7/22/2003	1345	80020	30.1		379.45	<5																							1054	19.5	7.74
433459112572601	CWP 1	10/25/2004	1530	80020	10.149		25.783	5.172																							402	14.5	7.81
433459112572601	CWP 1	10/18/2005	1251	80020	31.565		396.11	2.238																							1022	17.6	7.88
433459112572601	CWP 1	11/8/2006	1338	80020	28.959		399.014	<2																							1094	14.7	8.03
433459112572601	CWP 1	10/23/2007	926	80020	14.718		117.296	E1.0010																							599	17.7	7.97
433459112572601	CWP 1	4/30/2008	1350	80020	12.845		66.027	3.43																							494	12.9	8.12
433459112572601	CWP 1	4/16/2009	1250	80020	26.822		399.803	2.664																							1062	17.4	7.87
433459112572601	CWP 1	4/22/2010	1033	80020	12.592		69.364	2.748																							481	14.8	8.09
433459112572601	CWP 1	4/18/2011	1343	80020	11.896		34.27	2.639																							413	13.5	8.09
433459112572601	CWP 1	4/11/2012	910	80020	14.077		76.008	2.609																							498	13.9	7.94
433458112572401	CWP 2	11/1/1989	1458	80020	15																										444	16.3	8.53
433458112572401	CWP 2	3/22/1990	1040	80020	18																										510	17.5	8.27
433458112572401	CWP 2	10/5/1990	1405	80020	20		200	<1													<.1										500	19	8.38
433458112572401	CWP 2	4/23/1991	1258	80020	22			1																							725	18	7.63
433458112572401	CWP 2	10/21/1991	1040	80020	24			<1																							595	15	7.87
433458112572401	CWP 2	5/5/1993	1530	80020	11			<1																							332	15.5	8.15
433458112572401	CWP 2	10/14/1993	1110	80020	12			<1																							310	14.5	8.23
433458112572401	CWP 2	7/20/1994	1020	80020	14			<1																							278	14.6	8.32
433458112572401	CWP 2	7/13/1995	1556	80020	5.7		21	<5																							223	15.8	8.63
433458112572401	CWP 2	7/17/2000	1005	80020	16.65		123.21	<14																							455	15.8	8.42
433458112572401	CWP 2	7/26/2001	910	80020	12		77.52	<10																							469	14.5	7.72
433455112572501	CWP 3	11/1/1989	927	80020	19																										684	18.6	8.61
433455112572501	CWP 3	3/22/1990	1240	80020	11																										481	16.5	8.04
433455112572501	CWP 3	10/9/1990	1420	80020	27		190	3													<.1										770	21.5	9.4
433455112572501	CWP 3	4/17/1991	1250	80020	17			4																							620	18	7.98
433455112572501	CWP 3	9/29/1992	1417	80020	11			4																							420	18	7.97
433455112572501	CWP 3	5/5/1993	1555	80020	11			4																							401	12	8.25
433455112572501	CWP 3	10/14/1993	1225	80020	11			3																							433	16	8.08
433455112572501	CWP 3	7/20/1994	1150	80020	11			3.9																							421	18	8.11
433455112572501	CWP 3	7/14/1995	910	80020	22		260	<5																							805	18.5	8.01
433455112572501	CWP 3	7/23/1996	1111	80020	23		250	<5																							796	19.5	7.86
433455112572501	CWP 3	7/15/1997	920	80020	24.149		302.74	<5																							924	20.2	8.2
433455112572501	CWP 3	7/23/1998	1245	80020	14.412		110.68	<14																							579	19.4	8.45
433455112572501	CWP 3	6/30/1999	1140	80020	23.59		295.22	<14																							898	17.6	8.36
433455112572501	CWP 3	7/26/2001	945	80020	10.04		34.91	<10																							433	18	7.88
433455112572501	CWP 3	7/22/2002	1130	80020	28.14		340.28	<10																							975	17.8	8.18
433455112572501	CWP 3	7/22/2003	1450	80020	29.11		356.48	<5																							1026	17.2	8.07
433455112572501	CWP 3	4/21/2004	1450	80020	28.84		364.76	5.85																							1038	14.3	8.32
433455112572501	CWP 3	4/27/2005	1455	80020	10.124		27.966	3.261																							409	11.6	7.99
433455112572501	CWP 3	5/15/2006	1426	80020	18.857		175.197	<2																							647	13.4	7.95
433455112572501	CWP 3	4/30/2007	1355	80020	24.758		323.133	<2																							918	17.3	7.55
433455112572501	CWP 3	4/30/2008	1438	80020	12.594		63.259	E.8520																							438	15.6	8.19
433455112572501	CWP 3	4/16/2009	1345	80020	21.531		273.88	1.793																							800	17.3	8.14
433455112572501	CWP 3	4/22/2010	1329	80020	17.518		193.392	<1.2																							673	15.7	8.02
433455112572501	CWP 3	4/18/2011	1242	80020	13.075		46.345	<.6																							390	13.4	8.44
433455112572501	CWP 3	4/11/2012	1116	80020	19.253		174.668	<.6																							624	15.8	8.27
433454112572601	CWP 4	11/1/1989	1000	80020	17																										442	19	8.1
433454112572601	CWP 4	3/22/1990	1325	80020	12																										518	15.5	7.94
433454112572601	CWP 4	10/9/1990	1535	80020	17		180	1													0.2										615	20.5	9.4
433454112572601	CWP 4	4/17/1991	1345	80020	20			<1																							575	17.5	7.97
433454112572601	CWP 4	10/21/1991	1215	80020	14	14		<1																							410	17.5	7.91
433454112572601	CWP 4	9/29/1992	1530	80020	13			<1																							258	18	8.48
433454112572601	CWP 4	5/5/1993	1630	80020	11			<1																							305	11.5	8.61
433454112572601	CWP 4	10/14/1993	1315	80020	11			2																							421	16	8.15
433454112572601	CWP 4	7/20/1994	1400	80020	17			<1																							335	17.2	8.87
433454112572601	CWP 4	7/14/1995	1030	80020	8		15	<5																							231	17.9	8.89
433454112572601	CWP 4	7/23/1998	1330	80020	9.343		38.512	<14																							292	18.7	8.94
433454112572601	CWP 4	6/30/1999	1235	80020	11.99		74.26	<14																							376	17.2	8.82
433454112572601	CWP 4	7/26/2001	1135	80020	10.41		47.6	<10																							467	18.8	7.98
433454112572601	CWP 4	4/22/2010	1424	80020	10.71		31.501	<1.2																							279	15.8	8.46
433455112572901	CWP 5	11/1/1989	1117	80020	25																										935	17.5	7.84
433455112572901	CWP 5	3/22/1990	1515	80020	9.7																										435	14	8.06
433455112572901	CWP 5	10/12/1990	1445	80020	26		320	7													0.2										980	21.5	7.63
433455112572901	CWP 5	4/24/1991	1210	80020	12			4																							525	19	7.83
433455112572901	CWP 5	5/5/1993	1705	80020	11			<1																							381	12	8.21
433455112572901	CWP 5	10/14/1993	1430	80020	11			3																							423	16	8.16
433455112572901	CWP 5	7/20/1994	1515	80020	11			<1																							327	17.2	8.61
433455112572901	CWP 5	7/14/1995	1225	80020	21		230	<5																							794	21.7	7.76
433455112572901	CWP 5	7/26/2001	1225	80020	11.39		58.45	<10																							491	17.8	8.07
433500112573001	CWP 8	11/1/1989	1247	80020	13																										418	19.1	8.5
433500112573001	CWP 8	3/23/1990	1200	80020	22																										308	14	8.18
433500112573001	CWP 8	10/15/1990	1140	80020	17		180	<1													0.2										490	20.5	8.05
433500112573001	CWP 8	4/23/1991	1202	80020	91			2																							502	17	7.73
433500112573001	CWP 8	5/5/1993	1815	80020	8.8			1																							269	13.5	8.24
433500112573001	CWP 8	10/15/1993	905	80020	11			1																							418	15.5	7.83
433500112573001	CWP 8	7/20/1994	1652	80020	14			<1																							344	18.4	8.52
433500112573001	CWP 8	7/14/1995	1410	80020	15		97	<5																							441	21.6	8.05
433500112573001	CWP 8	7/23/1996	1318	80020	23		240	<5																							756	20.5	7.46
433500112573001	CWP 8	7/15/1997	1050	80020	9.434		59.526	<5																							390	22.5	7.8
433500112573001	CWP 8	7/27/1998	1310	80020	12.834		79.844	<14																							420	23.3	8.27
433500112573001	CWP 8	6/30/1999	1350	80020	13.46		78.44	<14																							441	16.2	8.26
433500112573001	CWP 8	7/17/2000	1150	80020	14.62		134.27	<14																							530	23	7.97
433500112573001	CWP 8	7/26/2001	1315	80020	10.76		47.98	<10																							460	20.3	7.98
433500112573001	CWP 8	10/25/2004	1618	80020	10.051		26.621	E1.8810																							359	14.7	8.57
433500112573001	CWP 8	10/18/2005	1157	80020	16.519		147.821	<2																							580	19.8	7.95
433500112573001	CWP 8	11/8/2006	1440	80020	11.756		63.73	<2																							403	15.8	8.45
433500112573001	CWP 8	10/22/2007	1529	80020	12.464		78.326	<1.2																							529	17.7	7.39
433500112573001	CWP 8	4/30/2008	1535	80020	11.156		68.852	E.9540																							401	13.4	7.84
433500112573001	CWP 8	4/16/2009	1430	80020	4.662		27.919	E.6060																							300	15	7.96
433500112573001	CWP 8	4/22/2010	1123	80020	9.85		46.86	<1.2																							371	14	7.86
433500112573001	CWP 8	4/18/2011	1438	80020	7.425		30.908	<.6																							317	14.7	7.99
433500112573001	CWP 8	4/11/2012	957	80020	10.485		51.758	<.6																							372	14.5	8.01
433520112572601	MTR TEST	10/23/1984	1320	80020	11	9	21		1	0.01					12						0.2	<.1	<10				<1					12.5	
433520112572601	MTR TEST	8/5/1986	1215	80020				3							7			<1		2		<.1			<1	<100			1		402	13.5	7.7
433520112572601	MTR TEST	10/7/1987	1200	80020				6							<5			<1	<.5	1		<.1			<1	59			1		441	13.5	7.94
433520112572601	MTR TEST	10/14/1988	1015	80020					1.1	<.01																					423	13.5	7.97
433520112572601	MTR TEST	10/2/1989	1350	80020					1.1	0.01	0.01																				540	13.5	7.88
433520112572601	MTR TEST	4/5/1990	952	80020	10	15																									532	12.5	7.98
433520112572601	MTR TEST	9/28/1990	1520	80020	15	20	87	5	1.2	<.01	<.01										0.2										565	14	7.91
433520112572601	MTR TEST	4/3/1991	1000	80020	13	18		4																							550	13.5	8.1
433520112572601	MTR TEST	10/2/1991	1455	80020	15	22		3	1.2	0.01	<.01																				598	13.5	7.95
433520112572601	MTR TEST	4/9/1992	1140	80020	16	17		5																							531	13.5	7.94
433520112572601	MTR TEST	10/7/1992	1515	80020	16	23		6	1.3	0.01	0.01																				625	13.5	8.03
433520112572601	MTR TEST	4/24/1993	1001	80020	14	28		5																							711	13	7.98
433520112572601	MTR TEST	10/19/1993	1455	80020	13	31		4	1.4	0.02	0.02																				701	14	7.81
433520112572601	MTR TEST	4/14/1994	1100	80020	13	25		5.6																							648	13	7.81
433520112572601	MTR TEST	9/28/1994	1400	80020	13	25		5	1.1	<.01	0.01																				624	13.5	7.97
433520112572601	MTR TEST	4/26/1995	1046	80020	12	26		7																							628	13.1	7.94
433520112572601	MTR TEST	10/26/1995	1415	80020	13	33	160	7	1.2	0.02	<.015																				710	13.5	7.98
433520112572601	MTR TEST	4/17/1996	1010	80020	13	31	140	5																							612	12.2	7.92
433520112572601	MTR TEST	10/22/1996	1142	80020	12	25	110	6	1.2	0.02	<.015																				602	13.1	7.98
433520112572601	MTR TEST	4/17/1997	1445	80020	12.046	24.534	108.31	<5																							606	13.2	8
433520112572601	MTR TEST	10/6/1997	1600	80020	12.11	28.199	134.52	11.064	1.261	0.015	<.015																				646	13	7.88
433520112572601	MTR TEST	4/8/1998	1155	80020	11.836	19.634	89.994	<14																							562	13.4	7.77
433520112572601	MTR TEST	10/27/1998	850	80020	10.948	42.438	53.624	25.813	1.103	0.016	<.02																				500	12.5	7.96
433520112572601	MTR TEST	4/17/1999	1555	80020	10.188	9.409	20.352	<14																							419	12.9	8.07
433520112572601	MTR TEST	10/19/1999	1422	80020	9.99	10.819	34.75	<14	1.094	0.016	<.02																				453	13	7.91
433520112572601	MTR TEST	4/10/2000	1442	80020	9.24	9.9578	24.74	<14																							424	13	7.98
433520112572601	MTR TEST	10/26/2000	1530	80020	10.27	14.137	53.16	<10	1.065	E.014	<.041																				484	12.9	7.96
433520112572601	MTR TEST	4/11/2001	1517	80020	10.05	13.365	41.33	<10																							465	12.8	7.98
433520112572601	MTR TEST	10/4/2001	1450	80020	11.49914	14.80568	63.58771	<10	1.016	E.010	<.04																				525	12.9	7.9
433520112572601	MTR TEST	4/2/2002	1408	80020	10.33	16.57821	74.14	<10																							525	12.9	8.1
433520112572601	MTR TEST	10/7/2002	1050	80020	10.64	10.07214	36.72	<10	1.051	E.016	<.04																				451	12.8	7.92
433520112572601	MTR TEST	4/9/2003	1026	80020	10.84	9.33335	24.03	<10																							434	12.7	8.03
433520112572601	MTR TEST	9/30/2003	1042	80020	10.38	9.8345	22.91	8.0897	0.994	E.013	<.041																				428	13.1	7.57
433520112572601	MTR TEST	4/12/2004	1021	80020	10.53	10.6	23.89	5.22	1.014	E.013	<.04																				433	13	8.05
433520112572601	MTR TEST	3/31/2005	1441	80020	9.435	9.685	22.938	4.699	1.008	<.018	<.04																				426	12.8	7.66
433520112572601	MTR TEST	5/16/2006	1012	80020	9.978	8.984	23.19	4.158	1.001	E.011	<.04																				414	13	7.81
433520112572601	MTR TEST	4/11/2007	1054	80020	9.759	9.799	21.545	3.63	0.991	0.02011	<.02																				412	12.6	7.92
433520112572601	MTR TEST	5/1/2008	1152	80020	10.457	9.333	21.943	3.878	0.95	0.02204	<.02																				411	12.8	7.76
433520112572601	MTR TEST	4/8/2009	1552	80020	10.28	9.948	23.101	3.944	0.985	0.02378	<.02																				409	12.9	7.68
433520112572601	MTR TEST	4/27/2010	1037	80020	10.974	8.846	22.815	3.526	0.954	0.02492	<.02																				395	12.9	7.7
433520112572601	MTR TEST	4/13/2011	939	80020	10.663	10	25.026	3.915	0.96	0.02745	<.010																				407	12.7	7.86
433520112572601	MTR TEST	4/11/2012	1403	80020	10.849	10.5	26.515	3.885	0.93821	0.0226	<.010																				399	13	7.78
433349112560701	PW 1	10/27/1989	1535	80020	260	150			1.9	0.07	0.03																				1200	12	8.16
433349112560701	PW 1	1/31/1990	1530	80020	240																										1160	15.4	7.78
433349112560701	PW 1	4/12/1990	1530	80020	250																										1180	16	7.84
433349112560701	PW 1	7/3/1990	1500	80020	310																										1340	16	7.76
433349112560701	PW 1	9/28/1990	1500	80020	300	210	27														<.1										1320	18	7.89
433349112560701	PW 1	1/7/1991	1500	80020	250		31														0.3										1060	15.5	8.06
433349112560701	PW 1	4/30/1991	1105	80020	300																										1223	15.5	8.1
433349112560701	PW 1	7/26/1991	1145	80020	310																										1210	15	8.05
433349112560701	PW 1	10/16/1991	1220	80020	270	150																									1215	17	7.68
433349112560701	PW 1	1/16/1992	1400	80020	330																										1370	12	7.99
433349112560701	PW 1	4/13/1992	1445	80020	270																										1220	14	8.12
433349112560701	PW 1	8/7/1992	1330	80020	300																										1300	18	8.02
433349112560701	PW 1	10/19/1992	1225	80020	340	190																									1500	17.5	8
433349112560701	PW 1	4/28/1993	1315	80020	260																										1205	13.5	8.1
433349112560701	PW 1	7/19/1993	1530	80020	260																										1205	18	8.09
433349112560701	PW 1	10/25/1993	1325	80020	300	180																									1315	18	7.91
433349112560701	PW 1	1/24/1994	1400	80020	260																										1259	13.2	7.9
433349112560701	PW 1	4/22/1994	1525	80020	270																										1227	14	7.96
433349112560701	PW 1	7/15/1994	1346	80020	270																										1203	16.5	7.98
433349112560701	PW 1	10/21/1994	1252	80020	260	160																									1193	14	7.6
433349112560701	PW 1	1/25/1995	1245	80020	260																										1186	16.1	7.96
433349112560701	PW 1	4/3/1995	905	80020	250																										1078	13	8.45
433349112560701	PW 1	7/17/1995	1325	80020	280																										1235	14.8	7.84
433349112560701	PW 1	10/19/1995	1215	80020	280	170	25																								1200	13.3	7.94
433349112560701	PW 1	1/18/1996	1310	80020	250																										1071	12	9.13
433349112560701	PW 1	4/25/1996	1302	80020	230																										1228	14.3	8.28
433349112560701	PW 1	7/25/1996	1405	80020	240																										1021	17.2	9.02
433349112560701	PW 1	10/23/1996	1110	80020	240	160	26																								997	16.8	9.34
433349112560701	PW 1	1/23/1997	1255	80020	280																										1323	13.2	8.19
433349112560701	PW 1	4/17/1997	1110	80020	221.73																										1088	12.9	8.42
433349112560701	PW 1	7/22/1997	1835	80020	258.28																										1263	16.8	8.2
